Plot_ID,Median,Mode
18-OBR-YTBW-B5I-1938,94,92
18-OBR-YTBW-B5I-1939,104,100
18-OBR-YTBW-B5I-1940,96,90
18-OBR-YTBW-B5I-1941,95,91
18-OBR-YTBW-B5I-1942,90,89
18-OBR-YTBW-B5I-1943,86,83
18-OBR-YTBW-B5I-1944,84,83
18-OBR-YTBW-B5I-1945,86,77
18-OBR-YTBW-B5I-1946,83,81
18-OBR-YTBW-B5I-1947,84,82
18-OBR-YTBW-B5I-1948,86,86
18-OBR-YTBW-B5I-1949,90,91
18-OBR-YTBW-B5I-1950,103,93
18-OBR-YTBW-B5I-1951,98,88
18-OBR-YTBW-B5I-1952,98,93
18-OBR-YTBW-B5I-1953,103,98
18-OBR-YTBW-B5I-1954,104,87
18-OBR-YTBW-B5I-1955,101,96
18-OBR-YTBW-B5I-1956,102,103
18-OBR-YTBW-B5I-1957,101,101
18-OBR-YTBW-B5I-1958,98,99
18-OBR-YTBW-B5I-1959,95,95
18-OBR-YTBW-B5I-1960,95,92
18-OBR-YTBW-B5I-2001,98,101
18-OBR-YTBW-B5I-2002,91,91
18-OBR-YTBW-B5I-2003,94,92
18-OBR-YTBW-B5I-2004,96,96
18-OBR-YTBW-B5I-2005,96,90
18-OBR-YTBW-B5I-2006,94,90
18-OBR-YTBW-B5I-2007,98,99
18-OBR-YTBW-B5I-2008,99,97
18-OBR-YTBW-B5I-2009,104,99
18-OBR-YTBW-B5I-201,42,41
18-OBR-YTBW-B5I-2010,89,86
18-OBR-YTBW-B5I-2011,101,94
18-OBR-YTBW-B5I-2012,88,81
18-OBR-YTBW-B5I-2013,83,85
18-OBR-YTBW-B5I-2014,81,81
18-OBR-YTBW-B5I-2015,77,77
18-OBR-YTBW-B5I-2016,80,80
18-OBR-YTBW-B5I-2017,79,80
18-OBR-YTBW-B5I-2018,85,82
18-OBR-YTBW-B5I-2019,81,76
18-OBR-YTBW-B5I-202,40,40
18-OBR-YTBW-B5I-2020,87,81
18-OBR-YTBW-B5I-2021,98,90
18-OBR-YTBW-B5I-2022,96,86
18-OBR-YTBW-B5I-2023,88,85
18-OBR-YTBW-B5I-2024,92,85
18-OBR-YTBW-B5I-2025,93,94
18-OBR-YTBW-B5I-2026,98,97
18-OBR-YTBW-B5I-2027,98,98
18-OBR-YTBW-B5I-2028,91,89
18-OBR-YTBW-B5I-2029,96,93
18-OBR-YTBW-B5I-203,41,41
18-OBR-YTBW-B5I-2030,86,83
18-OBR-YTBW-B5I-2031,93,92
18-OBR-YTBW-B5I-2032,89,89
18-OBR-YTBW-B5I-2033,88,88
18-OBR-YTBW-B5I-2034,89,85
18-OBR-YTBW-B5I-2035,87,81
18-OBR-YTBW-B5I-2036,88,83
18-OBR-YTBW-B5I-2037,91,84
18-OBR-YTBW-B5I-2038,87,85
18-OBR-YTBW-B5I-2039,91,87
18-OBR-YTBW-B5I-204,43,41
18-OBR-YTBW-B5I-2040,92,85
18-OBR-YTBW-B5I-2041,85,80
18-OBR-YTBW-B5I-2042,83,82
18-OBR-YTBW-B5I-2043,85,82
18-OBR-YTBW-B5I-2044,80,79
18-OBR-YTBW-B5I-2045,79,80
18-OBR-YTBW-B5I-2046,79,75
18-OBR-YTBW-B5I-2047,77,79
18-OBR-YTBW-B5I-2048,79,76
18-OBR-YTBW-B5I-2049,84,82
18-OBR-YTBW-B5I-205,41,39
18-OBR-YTBW-B5I-2050,89,83
18-OBR-YTBW-B5I-2051,94,85
18-OBR-YTBW-B5I-2052,96,90
18-OBR-YTBW-B5I-2053,90,87
18-OBR-YTBW-B5I-2054,94,85
18-OBR-YTBW-B5I-2055,97,96
18-OBR-YTBW-B5I-2056,97,91
18-OBR-YTBW-B5I-2057,86,84
18-OBR-YTBW-B5I-2058,94,92
18-OBR-YTBW-B5I-2059,89,84
18-OBR-YTBW-B5I-206,41,39
18-OBR-YTBW-B5I-2060,93,91
18-OBR-YTBW-B5I-207,40,38
18-OBR-YTBW-B5I-208,44,42
18-OBR-YTBW-B5I-209,47,43
18-OBR-YTBW-B5I-210,47,47
18-OBR-YTBW-B5I-2101,85,85
18-OBR-YTBW-B5I-2102,82,80
18-OBR-YTBW-B5I-2103,88,86
18-OBR-YTBW-B5I-2104,92,87
18-OBR-YTBW-B5I-2105,94,91
18-OBR-YTBW-B5I-2106,92,90
18-OBR-YTBW-B5I-2107,90,86
18-OBR-YTBW-B5I-2108,85,81
18-OBR-YTBW-B5I-2109,99,92
18-OBR-YTBW-B5I-211,51,50
18-OBR-YTBW-B5I-2110,90,86
18-OBR-YTBW-B5I-2111,84,69
18-OBR-YTBW-B5I-2112,89,72
18-OBR-YTBW-B5I-2113,84,80
18-OBR-YTBW-B5I-2114,77,74
18-OBR-YTBW-B5I-2115,75,70
18-OBR-YTBW-B5I-2116,71,71
18-OBR-YTBW-B5I-2117,69,70
18-OBR-YTBW-B5I-2118,78,76
18-OBR-YTBW-B5I-2119,76,72
18-OBR-YTBW-B5I-212,51,51
18-OBR-YTBW-B5I-2120,98,84
18-OBR-YTBW-B5I-2121,84,82
18-OBR-YTBW-B5I-2122,103,91
18-OBR-YTBW-B5I-2123,83,80
18-OBR-YTBW-B5I-2124,84,80
18-OBR-YTBW-B5I-2125,93,94
18-OBR-YTBW-B5I-2126,87,86
18-OBR-YTBW-B5I-2127,89,83
18-OBR-YTBW-B5I-2128,82,81
18-OBR-YTBW-B5I-2129,83,84
18-OBR-YTBW-B5I-213,50,50
18-OBR-YTBW-B5I-2130,76,71
18-OBR-YTBW-B5I-2131,84,83
18-OBR-YTBW-B5I-2132,89,80
18-OBR-YTBW-B5I-2133,89,80
18-OBR-YTBW-B5I-2134,90,82
18-OBR-YTBW-B5I-2135,100,83
18-OBR-YTBW-B5I-2136,88,89
18-OBR-YTBW-B5I-2137,88,80
18-OBR-YTBW-B5I-2138,90,85
18-OBR-YTBW-B5I-2139,96,93
18-OBR-YTBW-B5I-214,58,55
18-OBR-YTBW-B5I-2140,87,81
18-OBR-YTBW-B5I-2141,90,82
18-OBR-YTBW-B5I-2142,79,73
18-OBR-YTBW-B5I-2143,76,76
18-OBR-YTBW-B5I-2144,75,78
18-OBR-YTBW-B5I-2145,70,70
18-OBR-YTBW-B5I-2146,73,74
18-OBR-YTBW-B5I-2147,72,69
18-OBR-YTBW-B5I-2148,82,77
18-OBR-YTBW-B5I-2149,80,78
18-OBR-YTBW-B5I-215,54,54
18-OBR-YTBW-B5I-2150,84,80
18-OBR-YTBW-B5I-2151,100,96
18-OBR-YTBW-B5I-2152,100,89
18-OBR-YTBW-B5I-2153,94,86
18-OBR-YTBW-B5I-2154,90,91
18-OBR-YTBW-B5I-2155,100,99
18-OBR-YTBW-B5I-2156,87,80
18-OBR-YTBW-B5I-2157,84,77
18-OBR-YTBW-B5I-2158,86,84
18-OBR-YTBW-B5I-2159,82,81
18-OBR-YTBW-B5I-216,52,52
18-OBR-YTBW-B5I-2160,82,82
18-OBR-YTBW-B5I-217,51,50
18-OBR-YTBW-B5I-218,48,49
18-OBR-YTBW-B5I-219,47,49
18-OBR-YTBW-B5I-220,53,50
18-OBR-YTBW-B5I-2201,83,78
18-OBR-YTBW-B5I-2202,84,85
18-OBR-YTBW-B5I-2203,88,86
18-OBR-YTBW-B5I-2204,87,88
18-OBR-YTBW-B5I-2205,89,86
18-OBR-YTBW-B5I-2206,93,91
18-OBR-YTBW-B5I-2207,86,85
18-OBR-YTBW-B5I-2208,88,82
18-OBR-YTBW-B5I-2209,95,87
18-OBR-YTBW-B5I-221,47,48
18-OBR-YTBW-B5I-2210,93,88
18-OBR-YTBW-B5I-2211,89,86
18-OBR-YTBW-B5I-2212,79,74
18-OBR-YTBW-B5I-2213,82,80
18-OBR-YTBW-B5I-2214,80,78
18-OBR-YTBW-B5I-2215,75,73
18-OBR-YTBW-B5I-2216,75,68
18-OBR-YTBW-B5I-2217,72,74
18-OBR-YTBW-B5I-2218,85,82
18-OBR-YTBW-B5I-2219,72,69
18-OBR-YTBW-B5I-222,42,40
18-OBR-YTBW-B5I-2220,90,86
18-OBR-YTBW-B5I-2221,94,88
18-OBR-YTBW-B5I-2222,86,82
18-OBR-YTBW-B5I-2223,84,83
18-OBR-YTBW-B5I-2224,93,90
18-OBR-YTBW-B5I-2225,90,92
18-OBR-YTBW-B5I-2226,85,86
18-OBR-YTBW-B5I-2227,90,83
18-OBR-YTBW-B5I-2228,84,78
18-OBR-YTBW-B5I-2229,80,82
18-OBR-YTBW-B5I-223,45,45
18-OBR-YTBW-B5I-2230,79,74
18-OBR-YTBW-B5I-2231,79,70
18-OBR-YTBW-B5I-2232,80,77
18-OBR-YTBW-B5I-2233,77,74
18-OBR-YTBW-B5I-2234,81,75
18-OBR-YTBW-B5I-2235,84,80
18-OBR-YTBW-B5I-2236,88,85
18-OBR-YTBW-B5I-2237,82,78
18-OBR-YTBW-B5I-2238,88,83
18-OBR-YTBW-B5I-2239,89,81
18-OBR-YTBW-B5I-224,40,38
18-OBR-YTBW-B5I-2240,86,78
18-OBR-YTBW-B5I-2241,86,76
18-OBR-YTBW-B5I-2242,88,78
18-OBR-YTBW-B5I-2243,82,81
18-OBR-YTBW-B5I-2244,80,78
18-OBR-YTBW-B5I-2245,74,77
18-OBR-YTBW-B5I-2246,72,71
18-OBR-YTBW-B5I-2247,72,72
18-OBR-YTBW-B5I-2248,79,78
18-OBR-YTBW-B5I-2249,82,79
18-OBR-YTBW-B5I-225,46,46
18-OBR-YTBW-B5I-2250,88,81
18-OBR-YTBW-B5I-2251,94,91
18-OBR-YTBW-B5I-2252,98,86
18-OBR-YTBW-B5I-2253,92,87
18-OBR-YTBW-B5I-2254,85,88
18-OBR-YTBW-B5I-2255,90,83
18-OBR-YTBW-B5I-2256,90,84
18-OBR-YTBW-B5I-2257,83,77
18-OBR-YTBW-B5I-2258,86,78
18-OBR-YTBW-B5I-2259,90,81
18-OBR-YTBW-B5I-226,41,38
18-OBR-YTBW-B5I-2260,79,70
18-OBR-YTBW-B5I-227,40,38
18-OBR-YTBW-B5I-228,42,41
18-OBR-YTBW-B5I-229,44,41
18-OBR-YTBW-B5I-230,44,42
18-OBR-YTBW-B5I-2301,79,71
18-OBR-YTBW-B5I-2302,83,85
18-OBR-YTBW-B5I-2303,86,86
18-OBR-YTBW-B5I-2304,88,87
18-OBR-YTBW-B5I-2305,87,87
18-OBR-YTBW-B5I-2306,89,90
18-OBR-YTBW-B5I-2307,92,91
18-OBR-YTBW-B5I-2308,92,91
18-OBR-YTBW-B5I-2309,94,91
18-OBR-YTBW-B5I-231,42,42
18-OBR-YTBW-B5I-2310,91,85
18-OBR-YTBW-B5I-2311,88,82
18-OBR-YTBW-B5I-2312,82,79
18-OBR-YTBW-B5I-2313,83,83
18-OBR-YTBW-B5I-2314,79,77
18-OBR-YTBW-B5I-2315,72,70
18-OBR-YTBW-B5I-2316,75,77
18-OBR-YTBW-B5I-2317,83,83
18-OBR-YTBW-B5I-2318,80,83
18-OBR-YTBW-B5I-2319,81,80
18-OBR-YTBW-B5I-232,41,42
18-OBR-YTBW-B5I-2320,87,82
18-OBR-YTBW-B5I-2321,91,86
18-OBR-YTBW-B5I-2322,86,84
18-OBR-YTBW-B5I-2323,85,85
18-OBR-YTBW-B5I-2324,90,85
18-OBR-YTBW-B5I-2325,85,84
18-OBR-YTBW-B5I-2326,86,84
18-OBR-YTBW-B5I-2327,88,89
18-OBR-YTBW-B5I-2328,85,80
18-OBR-YTBW-B5I-2329,85,86
18-OBR-YTBW-B5I-233,39,40
18-OBR-YTBW-B5I-2330,84,77
18-OBR-YTBW-B5I-2331,78,78
18-OBR-YTBW-B5I-2332,79,78
18-OBR-YTBW-B5I-2333,78,77
18-OBR-YTBW-B5I-2334,80,79
18-OBR-YTBW-B5I-2335,83,82
18-OBR-YTBW-B5I-2336,92,88
18-OBR-YTBW-B5I-2337,88,84
18-OBR-YTBW-B5I-2338,81,79
18-OBR-YTBW-B5I-2339,94,95
18-OBR-YTBW-B5I-234,42,39
18-OBR-YTBW-B5I-2340,84,83
18-OBR-YTBW-B5I-2341,87,89
18-OBR-YTBW-B5I-2342,83,76
18-OBR-YTBW-B5I-2343,87,83
18-OBR-YTBW-B5I-2344,80,84
18-OBR-YTBW-B5I-2345,79,82
18-OBR-YTBW-B5I-2346,78,79
18-OBR-YTBW-B5I-2347,79,85
18-OBR-YTBW-B5I-2348,78,78
18-OBR-YTBW-B5I-2349,74,72
18-OBR-YTBW-B5I-235,40,38
18-OBR-YTBW-B5I-2350,87,79
18-OBR-YTBW-B5I-2351,89,79
18-OBR-YTBW-B5I-2352,92,81
18-OBR-YTBW-B5I-2353,87,82
18-OBR-YTBW-B5I-2354,86,87
18-OBR-YTBW-B5I-2355,85,85
18-OBR-YTBW-B5I-2356,86,83
18-OBR-YTBW-B5I-2357,87,81
18-OBR-YTBW-B5I-2358,75,75
18-OBR-YTBW-B5I-2359,86,81
18-OBR-YTBW-B5I-236,40,39
18-OBR-YTBW-B5I-2360,78,73
18-OBR-YTBW-B5I-237,41,38
18-OBR-YTBW-B5I-238,42,40
18-OBR-YTBW-B5I-239,46,42
18-OBR-YTBW-B5I-240,47,48
18-OBR-YTBW-B5I-2401,77,73
18-OBR-YTBW-B5I-2402,77,78
18-OBR-YTBW-B5I-2403,84,88
18-OBR-YTBW-B5I-2404,87,87
18-OBR-YTBW-B5I-2405,96,83
18-OBR-YTBW-B5I-2406,92,89
18-OBR-YTBW-B5I-2407,90,79
18-OBR-YTBW-B5I-2408,88,81
18-OBR-YTBW-B5I-2409,94,87
18-OBR-YTBW-B5I-241,45,44
18-OBR-YTBW-B5I-2410,93,87
18-OBR-YTBW-B5I-2411,91,81
18-OBR-YTBW-B5I-2412,80,79
18-OBR-YTBW-B5I-2413,88,89
18-OBR-YTBW-B5I-2414,81,80
18-OBR-YTBW-B5I-2415,80,76
18-OBR-YTBW-B5I-2416,82,82
18-OBR-YTBW-B5I-2417,88,83
18-OBR-YTBW-B5I-2418,88,84
18-OBR-YTBW-B5I-2419,97,73
18-OBR-YTBW-B5I-242,48,46
18-OBR-YTBW-B5I-2420,89,76
18-OBR-YTBW-B5I-2421,96,85
18-OBR-YTBW-B5I-2422,91,90
18-OBR-YTBW-B5I-2423,84,82
18-OBR-YTBW-B5I-2424,87,80
18-OBR-YTBW-B5I-2425,87,80
18-OBR-YTBW-B5I-2426,81,77
18-OBR-YTBW-B5I-2427,76,74
18-OBR-YTBW-B5I-2428,82,82
18-OBR-YTBW-B5I-2429,76,76
18-OBR-YTBW-B5I-243,47,44
18-OBR-YTBW-B5I-2430,78,75
18-OBR-YTBW-B5I-2431,73,71
18-OBR-YTBW-B5I-2432,86,79
18-OBR-YTBW-B5I-2433,78,73
18-OBR-YTBW-B5I-2434,82,78
18-OBR-YTBW-B5I-2435,82,75
18-OBR-YTBW-B5I-2436,87,81
18-OBR-YTBW-B5I-2437,85,72
18-OBR-YTBW-B5I-2438,89,82
18-OBR-YTBW-B5I-2439,84,78
18-OBR-YTBW-B5I-244,48,47
18-OBR-YTBW-B5I-2440,102,80
18-OBR-YTBW-B5I-2441,91,78
18-OBR-YTBW-B5I-2442,77,73
18-OBR-YTBW-B5I-2443,88,78
18-OBR-YTBW-B5I-2444,82,77
18-OBR-YTBW-B5I-2445,83,85
18-OBR-YTBW-B5I-2446,89,79
18-OBR-YTBW-B5I-2447,77,75
18-OBR-YTBW-B5I-2448,85,83
18-OBR-YTBW-B5I-2449,96,86
18-OBR-YTBW-B5I-245,52,53
18-OBR-YTBW-B5I-2450,87,82
18-OBR-YTBW-B5I-2451,97,89
18-OBR-YTBW-B5I-2452,93,85
18-OBR-YTBW-B5I-2453,93,86
18-OBR-YTBW-B5I-2454,89,88
18-OBR-YTBW-B5I-2455,94,85
18-OBR-YTBW-B5I-2456,95,85
18-OBR-YTBW-B5I-2457,81,76
18-OBR-YTBW-B5I-2458,84,79
18-OBR-YTBW-B5I-2459,77,72
18-OBR-YTBW-B5I-246,53,53
18-OBR-YTBW-B5I-2460,74,70
18-OBR-YTBW-B5I-247,45,42
18-OBR-YTBW-B5I-248,47,44
18-OBR-YTBW-B5I-249,49,49
18-OBR-YTBW-B5I-250,47,45
18-OBR-YTBW-B5I-2501,73,66
18-OBR-YTBW-B5I-2502,75,72
18-OBR-YTBW-B5I-2503,82,86
18-OBR-YTBW-B5I-2504,79,72
18-OBR-YTBW-B5I-2505,82,83
18-OBR-YTBW-B5I-2506,76,76
18-OBR-YTBW-B5I-2507,89,81
18-OBR-YTBW-B5I-2508,90,83
18-OBR-YTBW-B5I-2509,89,84
18-OBR-YTBW-B5I-251,43,42
18-OBR-YTBW-B5I-2510,84,74
18-OBR-YTBW-B5I-2511,86,77
18-OBR-YTBW-B5I-2512,80,76
18-OBR-YTBW-B5I-2513,85,86
18-OBR-YTBW-B5I-2514,80,75
18-OBR-YTBW-B5I-2515,94,79
18-OBR-YTBW-B5I-2516,65,62
18-OBR-YTBW-B5I-2517,59,55
18-OBR-YTBW-B5I-2518,68,66
18-OBR-YTBW-B5I-2519,73,67
18-OBR-YTBW-B5I-252,46,42
18-OBR-YTBW-B5I-2520,71,70
18-OBR-YTBW-B5I-2521,75,69
18-OBR-YTBW-B5I-2522,77,75
18-OBR-YTBW-B5I-2523,75,72
18-OBR-YTBW-B5I-2524,76,71
18-OBR-YTBW-B5I-2525,74,68
18-OBR-YTBW-B5I-2526,71,71
18-OBR-YTBW-B5I-2527,68,66
18-OBR-YTBW-B5I-2528,67,69
18-OBR-YTBW-B5I-2529,61,60
18-OBR-YTBW-B5I-253,41,38
18-OBR-YTBW-B5I-2530,66,68
18-OBR-YTBW-B5I-2531,49,42
18-OBR-YTBW-B5I-2532,48,45
18-OBR-YTBW-B5I-2533,46,46
18-OBR-YTBW-B5I-2534,55,47
18-OBR-YTBW-B5I-2535,52,51
18-OBR-YTBW-B5I-2536,50,50
18-OBR-YTBW-B5I-2537,58,50
18-OBR-YTBW-B5I-2538,49,49
18-OBR-YTBW-B5I-2539,59,59
18-OBR-YTBW-B5I-254,39,38
18-OBR-YTBW-B5I-2540,53,54
18-OBR-YTBW-B5I-2541,56,57
18-OBR-YTBW-B5I-2542,51,49
18-OBR-YTBW-B5I-2543,54,56
18-OBR-YTBW-B5I-2544,52,52
18-OBR-YTBW-B5I-2545,52,52
18-OBR-YTBW-B5I-2546,35,33
18-OBR-YTBW-B5I-2547,36,35
18-OBR-YTBW-B5I-2548,37,33
18-OBR-YTBW-B5I-2549,39,41
18-OBR-YTBW-B5I-255,40,38
18-OBR-YTBW-B5I-2550,40,35
18-OBR-YTBW-B5I-2551,41,42
18-OBR-YTBW-B5I-2552,41,43
18-OBR-YTBW-B5I-2553,39,41
18-OBR-YTBW-B5I-2554,38,36
18-OBR-YTBW-B5I-2555,36,35
18-OBR-YTBW-B5I-2556,37,36
18-OBR-YTBW-B5I-2557,34,35
18-OBR-YTBW-B5I-2558,37,37
18-OBR-YTBW-B5I-2559,39,38
18-OBR-YTBW-B5I-256,36,36
18-OBR-YTBW-B5I-2560,40,38
18-OBR-YTBW-B5I-257,42,40
18-OBR-YTBW-B5I-258,39,36
18-OBR-YTBW-B5I-259,39,40
18-OBR-YTBW-B5I-260,41,42
18-OBR-YTBW-B5I-2601,30,32
18-OBR-YTBW-B5I-2602,29,31
18-OBR-YTBW-B5I-2603,30,30
18-OBR-YTBW-B5I-2604,29,28
18-OBR-YTBW-B5I-2605,29,28
18-OBR-YTBW-B5I-2606,31,30
18-OBR-YTBW-B5I-2607,32,30
18-OBR-YTBW-B5I-2608,32,30
18-OBR-YTBW-B5I-2609,32,31
18-OBR-YTBW-B5I-2610,32,32
18-OBR-YTBW-B5I-2611,32,32
18-OBR-YTBW-B5I-2612,30,30
18-OBR-YTBW-B5I-2613,31,31
18-OBR-YTBW-B5I-2614,31,29
18-OBR-YTBW-B5I-2615,29,30
18-OBR-YTBW-B5I-2616,27,26
18-OBR-YTBW-B5I-2617,28,29
18-OBR-YTBW-B5I-2618,28,27
18-OBR-YTBW-B5I-2619,28,25
18-OBR-YTBW-B5I-2620,27,28
18-OBR-YTBW-B5I-2621,28,29
18-OBR-YTBW-B5I-2622,30,31
18-OBR-YTBW-B5I-2623,28,29
18-OBR-YTBW-B5I-2624,29,29
18-OBR-YTBW-B5I-2625,28,28
18-OBR-YTBW-B5I-2626,27,25
18-OBR-YTBW-B5I-2627,26,27
18-OBR-YTBW-B5I-2628,27,26
18-OBR-YTBW-B5I-2629,26,25
18-OBR-YTBW-B5I-2630,26,25
18-OBR-YTBW-B5I-2631,25,25
18-OBR-YTBW-B5I-2632,27,29
18-OBR-YTBW-B5I-2633,26,26
18-OBR-YTBW-B5I-2634,27,28
18-OBR-YTBW-B5I-2635,27,26
18-OBR-YTBW-B5I-2636,27,27
18-OBR-YTBW-B5I-2637,27,28
18-OBR-YTBW-B5I-2638,28,27
18-OBR-YTBW-B5I-2639,30,30
18-OBR-YTBW-B5I-2640,32,28
18-OBR-YTBW-B5I-2641,28,27
18-OBR-YTBW-B5I-2642,29,28
18-OBR-YTBW-B5I-2643,27,27
18-OBR-YTBW-B5I-2644,28,27
18-OBR-YTBW-B5I-2645,26,25
18-OBR-YTBW-B5I-2646,28,27
18-OBR-YTBW-B5I-2647,30,31
18-OBR-YTBW-B5I-2648,29,30
18-OBR-YTBW-B5I-2649,28,28
18-OBR-YTBW-B5I-2650,30,27
18-OBR-YTBW-B5I-2651,29,27
18-OBR-YTBW-B5I-2652,29,29
18-OBR-YTBW-B5I-2653,29,28
18-OBR-YTBW-B5I-2654,29,30
18-OBR-YTBW-B5I-2655,29,30
18-OBR-YTBW-B5I-2656,30,31
18-OBR-YTBW-B5I-2657,30,29
18-OBR-YTBW-B5I-2658,27,26
18-OBR-YTBW-B5I-2659,27,27
18-OBR-YTBW-B5I-2660,27,28
18-OBR-YTBW-B5I-2701,29,28
18-OBR-YTBW-B5I-2702,29,29
18-OBR-YTBW-B5I-2703,29,29
18-OBR-YTBW-B5I-2704,32,31
18-OBR-YTBW-B5I-2705,31,30
18-OBR-YTBW-B5I-2706,31,33
18-OBR-YTBW-B5I-2707,31,31
18-OBR-YTBW-B5I-2708,32,32
18-OBR-YTBW-B5I-2709,31,32
18-OBR-YTBW-B5I-2710,31,32
18-OBR-YTBW-B5I-2711,31,31
18-OBR-YTBW-B5I-2712,30,31
18-OBR-YTBW-B5I-2713,31,30
18-OBR-YTBW-B5I-2714,30,30
18-OBR-YTBW-B5I-2715,29,31
18-OBR-YTBW-B5I-2716,29,29
18-OBR-YTBW-B5I-2717,31,30
18-OBR-YTBW-B5I-2718,30,29
18-OBR-YTBW-B5I-2719,30,30
18-OBR-YTBW-B5I-2720,31,31
18-OBR-YTBW-B5I-2721,32,34
18-OBR-YTBW-B5I-2722,32,33
18-OBR-YTBW-B5I-2723,31,31
18-OBR-YTBW-B5I-2724,32,32
18-OBR-YTBW-B5I-2725,32,33
18-OBR-YTBW-B5I-2726,31,32
18-OBR-YTBW-B5I-2727,30,31
18-OBR-YTBW-B5I-2728,31,32
18-OBR-YTBW-B5I-2729,31,30
18-OBR-YTBW-B5I-2730,30,30
18-OBR-YTBW-B5I-2731,30,30
18-OBR-YTBW-B5I-2732,31,31
18-OBR-YTBW-B5I-2733,32,31
18-OBR-YTBW-B5I-2734,31,31
18-OBR-YTBW-B5I-2735,31,31
18-OBR-YTBW-B5I-2736,33,32
18-OBR-YTBW-B5I-2737,31,30
18-OBR-YTBW-B5I-2738,31,32
18-OBR-YTBW-B5I-2739,32,33
18-OBR-YTBW-B5I-2740,32,32
18-OBR-YTBW-B5I-2741,31,33
18-OBR-YTBW-B5I-2742,31,32
18-OBR-YTBW-B5I-2743,31,31
18-OBR-YTBW-B5I-2744,31,30
18-OBR-YTBW-B5I-2745,29,28
18-OBR-YTBW-B5I-2746,34,34
18-OBR-YTBW-B5I-2747,32,33
18-OBR-YTBW-B5I-2748,33,34
18-OBR-YTBW-B5I-2749,32,34
18-OBR-YTBW-B5I-2750,32,33
18-OBR-YTBW-B5I-2751,33,32
18-OBR-YTBW-B5I-2752,34,34
18-OBR-YTBW-B5I-2753,34,35
18-OBR-YTBW-B5I-2754,33,32
18-OBR-YTBW-B5I-2755,36,36
18-OBR-YTBW-B5I-2756,34,34
18-OBR-YTBW-B5I-2757,34,36
18-OBR-YTBW-B5I-2758,35,34
18-OBR-YTBW-B5I-2759,33,33
18-OBR-YTBW-B5I-2760,33,34
18-OBR-YTBW-B5I-2801,53,52
18-OBR-YTBW-B5I-2802,54,55
18-OBR-YTBW-B5I-2803,53,53
18-OBR-YTBW-B5I-2804,52,53
18-OBR-YTBW-B5I-2805,48,48
18-OBR-YTBW-B5I-2806,46,46
18-OBR-YTBW-B5I-2807,40,40
18-OBR-YTBW-B5I-2808,38,38
18-OBR-YTBW-B5I-2809,36,38
18-OBR-YTBW-B5I-2810,37,38
18-OBR-YTBW-B5I-2811,34,33
18-OBR-YTBW-B5I-2812,32,33
18-OBR-YTBW-B5I-2813,32,32
18-OBR-YTBW-B5I-2814,32,33
18-OBR-YTBW-B5I-2815,31,31
18-OBR-YTBW-B5I-2816,28,28
18-OBR-YTBW-B5I-2817,29,30
18-OBR-YTBW-B5I-2818,30,30
18-OBR-YTBW-B5I-2819,30,31
18-OBR-YTBW-B5I-2820,30,28
18-OBR-YTBW-B5I-2821,32,31
18-OBR-YTBW-B5I-2822,35,36
18-OBR-YTBW-B5I-2823,36,37
18-OBR-YTBW-B5I-2824,39,38
18-OBR-YTBW-B5I-2825,42,42
18-OBR-YTBW-B5I-2826,44,42
18-OBR-YTBW-B5I-2827,50,48
18-OBR-YTBW-B5I-2828,50,49
18-OBR-YTBW-B5I-2829,50,50
18-OBR-YTBW-B5I-2830,53,54
18-OBR-YTBW-B5I-2831,51,49
18-OBR-YTBW-B5I-2832,49,50
18-OBR-YTBW-B5I-2833,50,50
18-OBR-YTBW-B5I-2834,49,49
18-OBR-YTBW-B5I-2835,45,42
18-OBR-YTBW-B5I-2836,41,41
18-OBR-YTBW-B5I-2837,41,39
18-OBR-YTBW-B5I-2838,38,36
18-OBR-YTBW-B5I-2839,35,35
18-OBR-YTBW-B5I-2840,34,33
18-OBR-YTBW-B5I-2841,30,31
18-OBR-YTBW-B5I-2842,32,30
18-OBR-YTBW-B5I-2843,30,30
18-OBR-YTBW-B5I-2844,29,29
18-OBR-YTBW-B5I-2845,29,28
18-OBR-YTBW-B5I-2846,30,29
18-OBR-YTBW-B5I-2847,29,30
18-OBR-YTBW-B5I-2848,30,31
18-OBR-YTBW-B5I-2849,28,29
18-OBR-YTBW-B5I-2850,30,31
18-OBR-YTBW-B5I-2851,33,34
18-OBR-YTBW-B5I-2852,32,30
18-OBR-YTBW-B5I-2853,35,37
18-OBR-YTBW-B5I-2854,41,40
18-OBR-YTBW-B5I-2855,40,40
18-OBR-YTBW-B5I-2856,45,44
18-OBR-YTBW-B5I-2857,49,49
18-OBR-YTBW-B5I-2858,47,46
18-OBR-YTBW-B5I-2859,48,48
18-OBR-YTBW-B5I-2860,48,48
18-OBR-YTBW-B5I-2901,48,46
18-OBR-YTBW-B5I-2902,49,49
18-OBR-YTBW-B5I-2903,48,49
18-OBR-YTBW-B5I-2904,49,48
18-OBR-YTBW-B5I-2905,44,45
18-OBR-YTBW-B5I-2906,39,40
18-OBR-YTBW-B5I-2907,40,39
18-OBR-YTBW-B5I-2908,35,35
18-OBR-YTBW-B5I-2909,31,31
18-OBR-YTBW-B5I-2910,31,32
18-OBR-YTBW-B5I-2911,30,30
18-OBR-YTBW-B5I-2912,30,30
18-OBR-YTBW-B5I-2913,30,30
18-OBR-YTBW-B5I-2914,29,29
18-OBR-YTBW-B5I-2915,29,28
